STRUCTURE,STRUCTURE_ID,ACTION,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,TIME_PERIOD:Time period or range,OBS_VALUE:Observation Value,UNIT_MULT:Unit Multiplier,TIME_FORMAT:Time Format,BREAKS:Breaks,COVERAGE:Coverage,DECIMALS:Decimals,TITLE_TS:Title (tseries level),OBS_CONF:Observation confidentiality,OBS_PRE_BREAK:Pre-Break Observation,OBS_STATUS:Observation Status
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1733,-4.4944,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1734,3.529426,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1735,1.136368,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1736,-2.2472,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1737,6.89658,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1738,-2.150546,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1739,-2.197811,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1740,12.359599,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1741,7.99994,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1742,-8.333286,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1743,-5.050523,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1744,-10.638338,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1745,1.190481,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1746,9.411804,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1747,-3.225819,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1748,4.444462,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1749,2.127668,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1750,-1.04167,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1751,2.631542,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1752,6.41026,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1753,-1.204803,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1754,-1.219495,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1755,-4.93829,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1756,7.792192,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1757,27.710891,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1758,-5.660365,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1759,-13.000028,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1760,-8.045947,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1761,-1.249982,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1762,3.797414,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1763,2.439077,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1764,9.523758,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1765,5.434784,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1766,0,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1767,15.463922,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1768,-2.678597,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1769,-13.761411,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1770,4.255259,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1771,10.204086,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1772,6.481523,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1773,1.739106,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1774,-0.854689,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1775,-2.586231,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1776,-8.849561,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1777,4.854371,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1778,0,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1779,-10.185176,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1780,2.0619,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1781,10.100938,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1782,0,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1783,1.834902,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1784,-2.702728,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1785,-5.555545,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1786,-1.960757,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1787,2.999958,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1788,1.941789,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1789,6.66664,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1790,2.678597,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1791,-2.60872,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1792,-2.678597,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1793,7.339479,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1794,3.418816,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1795,18.181797,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1796,4.895136,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1797,-13.333333,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1798,-1.538494,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1799,14.062527,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1800,34.246579,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1801,4.591808,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1802,-26.341445,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1803,-2.649016,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1804,2.721099,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1805,15.231762,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1806,-5.172383,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1807,-4.24245,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1808,6.962018,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1809,13.609489,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1810,5.72916,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1811,-5.418713,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1812,16.145828,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1813,-2.690577,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1814,-13.364064,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1815,-14.36169,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1816,9.93788,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1817,3.389823,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1818,-3.825122,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1819,-7.38638,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1820,-9.202456,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1821,-16.21623,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1822,5.645198,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1823,0,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1824,6.87024,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1825,5.714256,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1826,-10.135138,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1827,-3.00753,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1828,3.100787,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1829,2.255661,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1830,-2.205903,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1831,0.751869,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1832,-5.223862,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1833,-5.51179,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1834,-5.000047,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1835,-6.140329,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1836,14.953262,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1837,3.252045,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1838,7.874017,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1839,2.189802,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1840,-2.142877,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1841,-3.649636,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1842,-6.060629,0: Units,,,,,,F: Free,,A: Normal value
dataflow,BIS:WS_LONG_CPI(1.0): Consumer prices statistics,I,A: Annual,GB: United Kingdom,"771: Year-on-year changes, in per cent",1843,-10.483842,0: Units,,,,,,F: Free,,A: Normal value
